DEB [20190827-16:50:09.556] thr=1   paramiko.transport: starting thread (client mode): 0x6abcecf8
DEB [20190828-10:14:47.500] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190828-10:14:47.500] thr=1   paramiko.transport: Compression agreed: none
DEB [20190828-10:14:47.515] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190828-10:14:47.515] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190828-10:14:47.515] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190828-10:14:47.516] thr=2   paramiko.transport: Trying SSH key b'deb602658e80a868943dec6800bd37d7'
DEB [20190828-10:14:47.556] thr=1   paramiko.transport: userauth is OK
INF [20190828-10:14:47.583] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190828-10:14:47.614] thr=1   paramiko.transport: EOF in transport thread
DEB [20190828-12:07:08.166] thr=1   paramiko.transport: starting thread (client mode): 0x4bbec50
DEB [20190828-12:07:08.167] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190828-12:07:08.179] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190828-12:07:08.180] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190828-12:07:08.182] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190828-12:07:08.182] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190828-12:07:08.182] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190828-12:07:08.182] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190828-12:07:08.182] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190828-12:07:08.182] thr=1   paramiko.transport: Compression agreed: none
DEB [20190828-12:07:08.198] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190828-12:07:08.199] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190828-12:07:08.199] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190828-12:07:08.199] thr=2   paramiko.transport: Trying SSH key b'deb602658e80a868943dec6800bd37d7'
DEB [20190828-12:07:08.240] thr=1   paramiko.transport: userauth is OK
INF [20190828-12:07:08.276] thr=1   paramiko.transport: Authentication (publickey) successful!
DEB [20190828-12:07:08.277] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20190828-12:07:08.284] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20190828-12:07:08.285] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20190828-12:07:08.288] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
DEB [20190828-12:07:08.305] thr=1   paramiko.transport: [chan 0] EOF received (0)
DEB [20190828-12:07:08.306] thr=1   paramiko.transport: [chan 0] EOF sent (0)
DEB [20190828-12:07:08.307] thr=2   paramiko.transport: [chan 1] Max packet in: 32768 bytes
DEB [20190828-12:07:08.349] thr=1   paramiko.transport: [chan 1] Max packet out: 32768 bytes
DEB [20190828-12:07:08.349] thr=1   paramiko.transport: Secsh channel 1 opened.
DEB [20190828-12:07:08.353] thr=1   paramiko.transport: [chan 1] Sesch channel 1 request ok
DEB [20190828-12:07:08.371] thr=1   paramiko.transport: [chan 1] EOF received (1)
DEB [20190828-12:07:08.371] thr=1   paramiko.transport: EOF in transport thread
DEB [20190828-12:07:08.380] thr=2   paramiko.transport: [chan 1] EOF sent (1)
DEB [20190828-12:07:08.381] thr=2   paramiko.transport: Dropping user packet because connection is dead.
DEB [20190830-17:31:53.661] thr=1   paramiko.transport: starting thread (client mode): 0x38cdec50
DEB [20190830-17:31:53.741] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190830-17:31:53.741] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190830-17:31:53.741] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190830-17:31:53.744] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190830-17:31:53.744] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190830-17:31:53.744] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190830-17:31:53.745] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190830-17:31:53.745] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190830-17:31:53.745] thr=1   paramiko.transport: Compression agreed: none
DEB [20190830-17:31:53.759] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190830-17:31:53.760] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190830-17:31:53.760] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190830-17:31:53.802] thr=2   paramiko.transport: Trying SSH key b'deb602658e80a868943dec6800bd37d7'
DEB [20190830-17:31:53.803] thr=1   paramiko.transport: userauth is OK
INF [20190830-17:31:53.883] thr=1   paramiko.transport: Authentication (publickey) successful!
DEB [20190830-17:31:53.884] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20190830-17:31:53.894] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20190830-17:31:53.894] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20190830-17:31:53.896] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
DEB [20190830-17:31:53.913] thr=1   paramiko.transport: [chan 0] EOF received (0)
DEB [20190830-17:31:53.913] thr=2   paramiko.transport: [chan 1] Max packet in: 32768 bytes
DEB [20190830-17:31:53.914] thr=1   paramiko.transport: [chan 0] EOF sent (0)
DEB [20190830-17:31:53.914] thr=1   paramiko.transport: [chan 1] Max packet out: 32768 bytes
DEB [20190830-17:31:53.914] thr=1   paramiko.transport: Secsh channel 1 opened.
DEB [20190830-17:31:53.956] thr=1   paramiko.transport: [chan 1] Sesch channel 1 request ok
DEB [20190830-17:31:53.975] thr=1   paramiko.transport: [chan 1] EOF received (1)
DEB [20190830-17:31:53.976] thr=1   paramiko.transport: [chan 1] EOF sent (1)
DEB [20190830-17:31:53.976] thr=1   paramiko.transport: EOF in transport thread
